record_id,data_source,icij_source,node_type,primary_name,jurisdiction,status,incorporated,inactivated,struck_off,company_type,countries,address,address_type,notes
229852,ICIJ,Offshore Leaks,ENTITY,Credomatic Ltd.,XXX,Dead,01-OCT-2003,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229856,ICIJ,Offshore Leaks,ENTITY,Roltex Group Ltd.,XXX,Dead,01-OCT-2003,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229930,ICIJ,Offshore Leaks,ENTITY,Euroinvestments S.A.,XXX,Dead,09-OCT-2003,,,Standard Company under IBC Act,XXX;XXX;GBR,Appleton Company Services Limited 186 Hammersmith Road London W6 7DJ United Kingdom RT BVI,BUSINESS,
229034,ICIJ,Offshore Leaks,ENTITY,TSAFOS Estates Ltd.,XXX,Dead,06-JUN-2000,,,Standard Company under IBC Act,XXX;GBR;XXX,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
229035,ICIJ,Offshore Leaks,ENTITY,B.G.H.A. Investments Ltd.,XXX,Dead,06-JUN-2000,,,Standard Company under IBC Act,XXX;GBR;XXX,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
225877,ICIJ,Offshore Leaks,ENTITY,FOSCO-GEO Corporation,XXX,Dead,23-MAR-2007,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
225895,ICIJ,Offshore Leaks,ENTITY,PANTHERLEE LIMITED,XXX,Active,26-MAR-2007,,,Business Company Limited by Shares,XXX;VGB;GBR,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
229065,ICIJ,Offshore Leaks,ENTITY,Lostlands Limited,XXX,Dead,26-FEB-2001,,,Standard Company under IBC Act,XXX;XXX;GBR,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
229066,ICIJ,Offshore Leaks,ENTITY,Comodus International Ltd.,XXX,Dead,26-FEB-2001,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229072,ICIJ,Offshore Leaks,ENTITY,Alton Group Corp.,XXX,Dead,06-SEP-2000,,,Standard Company under IBC Act,XXX;XXX;GBR,T & C First Secretarial Ltd. 5 Belgrave Gardens St Johns Wood London NW8 0QY England RT BVI,BUSINESS,
229964,ICIJ,Offshore Leaks,ENTITY,Obront Commercial Inc.,XXX,Dead,19-SEP-2003,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229102,ICIJ,Offshore Leaks,ENTITY,Kalimex Investments Ltd.,XXX,Liquidated,06-DEC-2000,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229227,ICIJ,Offshore Leaks,ENTITY,Venos Trading Limited,XXX,Dead,16-AUG-2000,,,Standard Company under IBC Act,XXX;XXX;GBR,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
223616,ICIJ,Offshore Leaks,ENTITY,Singroves Ltd.,XXX,Dead,24-NOV-2004,,,Standard Company under IBC Act,XXX;VGB;GBR,T & C First Secretarial Ltd. 5 Belgrave Gardens St Johns Wood London NW8 0QY England RT BVI,BUSINESS,
223625,ICIJ,Offshore Leaks,ENTITY,Acenetr Universal Inc.,XXX,Dead,24-NOV-2004,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
223634,ICIJ,Offshore Leaks,ENTITY,Actihorne Limited,XXX,Dead,24-NOV-2004,,,Standard Company under IBC Act,XXX;XXX;GBR,T & C First Secretarial Ltd. 5 Belgrave Gardens St Johns Wood London NW8 0QY England RT BVI,BUSINESS,
223636,ICIJ,Offshore Leaks,ENTITY,Grattont Industry Inc.,XXX,Dead,24-NOV-2004,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
223638,ICIJ,Offshore Leaks,ENTITY,Goldbow Ltd.,XXX,Transferred OUT,29-SEP-1997,,,Standard Company under IBC Act,XXX;XXX;GBR,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
230024,ICIJ,Offshore Leaks,ENTITY,Duraton Ventures Inc.,XXX,Dead,13-OCT-2003,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230056,ICIJ,Offshore Leaks,ENTITY,Calmes Group Ltd.,XXX,Dead,15-OCT-2003,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229239,ICIJ,Offshore Leaks,ENTITY,"Baywood Global Ventures, Inc.",XXX,Dead,06-SEP-2000,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229246,ICIJ,Offshore Leaks,ENTITY,Fraser Trading and Consulting Co. Ltd.,XXX,Dead,07-SEP-2000,,,Standard Company under IBC Act,XXX;XXX;GBR,T & C First Secretarial Ltd. 5 Belgrave Gardens St Johns Wood London NW8 0QY England RT BVI,BUSINESS,
229255,ICIJ,Offshore Leaks,ENTITY,Balmorals Ventures Group Ltd.,XXX,Dead,03-OCT-2000,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
225990,ICIJ,Offshore Leaks,ENTITY,FEBRINK DEVELOPMENT LTD.,XXX,Dead,15-MAR-2007,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
223690,ICIJ,Offshore Leaks,ENTITY,VIProject Ltd.,XXX,Dead,06-DEC-2004,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230079,ICIJ,Offshore Leaks,ENTITY,Kraspolartour Ltd.,XXX,Dead,30-OCT-2003,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226071,ICIJ,Offshore Leaks,ENTITY,SHELDON INDUSTRIAL CORP.,XXX,Active,24-JAN-2008,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229395,ICIJ,Offshore Leaks,ENTITY,Grenhall Ventures Ltd.,XXX,Dead,07-JUN-2001,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230137,ICIJ,Offshore Leaks,ENTITY,Queensdale International Limited,XXX,Dead,17-JUN-1993,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230163,ICIJ,Offshore Leaks,ENTITY,Sinius Universal SA,XXX,Dead,28-OCT-2003,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
223867,ICIJ,Offshore Leaks,ENTITY,Alonterk Universal Inc.,XXX,Dead,14-DEC-2004,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
223868,ICIJ,Offshore Leaks,ENTITY,Aquacort Systems Ltd.,XXX,Dead,14-DEC-2004,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
223879,ICIJ,Offshore Leaks,ENTITY,Navalbridge Enterprises Ltd.,XXX,Dead,14-DEC-2004,,,Standard Company under IBC Act,XXX;XXX;GBR,T & C First Secretarial Ltd. 5 Belgrave Gardens St Johns Wood London NW8 0QY England RT BVI,BUSINESS,
226122,ICIJ,Offshore Leaks,ENTITY,ALUMAX SERVICES INC.,XXX,Active,02-JAN-2008,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226125,ICIJ,Offshore Leaks,ENTITY,ANDERS WORLDWIDE LTD.,XXX,Active,02-JAN-2008,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229455,ICIJ,Offshore Leaks,ENTITY,Silver Heart Ltd.,XXX,Dead,11-JUN-2001,,,Standard Company under IBC Act,XXX;XXX;GBR,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
229531,ICIJ,Offshore Leaks,ENTITY,Mometal Trading Inc.,XXX,Dead,15-AUG-2003,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
223981,ICIJ,Offshore Leaks,ENTITY,Fortex Line Ltd.,XXX,Active,08-DEC-2004,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230191,ICIJ,Offshore Leaks,ENTITY,Boomsparks Limited,XXX,Active,29-OCT-2003,,,Standard Company under IBC Act,XXX;VGB;GBR,Stanley Davis Group Limited 41 Chalton Street London NW 1JD England,BUSINESS,
230207,ICIJ,Offshore Leaks,ENTITY,Cranwell Ventures Inc.,XXX,Active,18-NOV-2003,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226196,ICIJ,Offshore Leaks,ENTITY,GALINA VENTURES LIMITED,XXX,Active,20-DEC-2007,,,Business Company Limited by Shares,XXX;VGB;GBR,Appleton Company Services Limited 186 Hammersmith Road London W6 7DJ United Kingdom RT BVI,BUSINESS,
226217,ICIJ,Offshore Leaks,ENTITY,"UKRKHIMEXPORT, LTD",XXX,Active,17-DEC-2007,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229567,ICIJ,Offshore Leaks,ENTITY,Trivalent Ventures Inc.,XXX,Dead,09-SEP-2003,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229578,ICIJ,Offshore Leaks,ENTITY,Levant Ltd.,XXX,Dead,10-OCT-2003,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229582,ICIJ,Offshore Leaks,ENTITY,Ashton Resources Ltd.,XXX,Dead,10-OCT-2003,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230270,ICIJ,Offshore Leaks,ENTITY,Goodwell Alliance Ltd.,XXX,Active,10-NOV-2003,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230293,ICIJ,Offshore Leaks,ENTITY,GMC Group Ltd.,XXX,Dead,27-NOV-2003,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
224024,ICIJ,Offshore Leaks,ENTITY,Coneston Universal Inc.,XXX,Dead,15-DEC-2004,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229619,ICIJ,Offshore Leaks,ENTITY,Trabalgo Electronics Ltd.,XXX,Dead,29-AUG-2003,,,Standard Company under IBC Act,XXX;XXX;GBR,Accounts Centre International Ltd Formations House 29 Harley Street London W1G 9QR RT BVI,BUSINESS,
226306,ICIJ,Offshore Leaks,ENTITY,Teleplan Global Inc.,XXX,Active,03-JAN-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229719,ICIJ,Offshore Leaks,ENTITY,Monotrans Corporation,XXX,Active,25-AUG-2003,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229725,ICIJ,Offshore Leaks,ENTITY,Glenney Management Inc.,XXX,Dead,26-AUG-2003,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230351,ICIJ,Offshore Leaks,ENTITY,Profitable Deals Corp.,XXX,Dead,21-OCT-2003,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226375,ICIJ,Offshore Leaks,ENTITY,Hellfire Limited,XXX,Dead,08-DEC-2005,,,Standard Company under IBC Act,XXX;GBR;VGB,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
226393,ICIJ,Offshore Leaks,ENTITY,Fisdom Holdings Limited,XXX,Dead,04-JAN-2005,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226420,ICIJ,Offshore Leaks,ENTITY,Hemingford Management Limited,XXX,Active,24-NOV-2005,,,Standard Company under IBC Act,XXX;VGB;GBR,Appleton Company Services Limited 186 Hammersmith Road London W6 7DJ United Kingdom RT BVI,BUSINESS,
226427,ICIJ,Offshore Leaks,ENTITY,Mash Finance Trading Ltd.,XXX,Active,17-MAR-2004,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226434,ICIJ,Offshore Leaks,ENTITY,Danlisk Limited,XXX,Active,07-JUL-2003,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230443,ICIJ,Offshore Leaks,ENTITY,World Wide Bovys Development Ltd.,XXX,Dead,23-DEC-2003,,,Standard Company under IBC Act,XXX;GBR;XXX,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230475,ICIJ,Offshore Leaks,ENTITY,Kasson Partners Ltd.,XXX,Dead,20-NOV-2003,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226439,ICIJ,Offshore Leaks,ENTITY,Highland International Investment Holdings Limited,XXX,Active,10-DEC-2003,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226443,ICIJ,Offshore Leaks,ENTITY,Edwin Enterprises Limited,XXX,Dead,01-JUL-2004,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
224223,ICIJ,Offshore Leaks,ENTITY,Unionshere Ltd.,XXX,Dead,17-DEC-2004,,,Standard Company under IBC Act,XXX;GBR;VGB,"Companies Plus Ltd. ** Please send all statements of account to REDACTED 122-126 Tooley Street

122-126 Tooley Street London SE1 2TU England",BUSINESS,
229814,ICIJ,Offshore Leaks,ENTITY,Fischer Partners Ltd.,XXX,Active,25-SEP-2003,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229819,ICIJ,Offshore Leaks,ENTITY,Ember Trading Ltd.,XXX,Dead,25-SEP-2003,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229839,ICIJ,Offshore Leaks,ENTITY,Okinstine Ltd.,XXX,Dead,17-SEP-2003,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229850,ICIJ,Offshore Leaks,ENTITY,Sontrend Ventures Ltd.,XXX,Active,01-OCT-2003,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
229863,ICIJ,Offshore Leaks,ENTITY,Globecorp Ltd.,XXX,Dead,01-OCT-2003,,,Standard Company under IBC Act,XXX;XXX;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226618,ICIJ,Offshore Leaks,ENTITY,Terracom Ltd.,XXX,Dead,30-DEC-2005,,,Standard Company under IBC Act,XXX;VGB;GBR,"M&N International Services Limited The Quadrant 118 London Road Kingston Surrey, KT2 6QJ United Kingdom RT BVI",BUSINESS,
226739,ICIJ,Offshore Leaks,ENTITY,Sidevert Products Ltd.,XXX,Dead,27-JAN-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226742,ICIJ,Offshore Leaks,ENTITY,Formpart Select Inc.,XXX,Active,27-JAN-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230710,ICIJ,Offshore Leaks,ENTITY,Croft Commerce Inc.,XXX,Dead,18-DEC-2003,,,Standard Company under IBC Act,XXX;GBR;VGB,Appleton Company Services Limited 186 Hammersmith Road London W6 7DJ United Kingdom RT BVI,BUSINESS,
224360,ICIJ,Offshore Leaks,ENTITY,Innovative Financial Group Ltd.,XXX,Dead,29-DEC-2004,,,Standard Company under IBC Act,XXX;VGB;GBR,"Companies Plus Ltd. ** Please send all statements of account to REDACTED 122-126 Tooley Street

122-126 Tooley Street London SE1 2TU England",BUSINESS,
226754,ICIJ,Offshore Leaks,ENTITY,Madford Securities Ltd.,XXX,Active,07-OCT-1994,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226762,ICIJ,Offshore Leaks,ENTITY,ATCA - Trans Ltd.,XXX,Active,19-JAN-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226839,ICIJ,Offshore Leaks,ENTITY,Mann Ventures Ltd.,XXX,Active,04-JAN-2006,,,Business Company Limited by Shares,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
226841,ICIJ,Offshore Leaks,ENTITY,Monte Industry Ltd.,XXX,Active,04-JAN-2006,,,Business Company Limited by Shares,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230015,ICIJ,Offshore Leaks,ENTITY,Brenber Alliance Ltd.,XXX,Active,10-OCT-2003,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
230067,ICIJ,Offshore Leaks,ENTITY,Cabral Productions Ltd.,XXX,Active,15-OCT-2003,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
224368,ICIJ,Offshore Leaks,ENTITY,Mile High Investments Ltd.,XXX,Dead,29-DEC-2004,,,Standard Company under IBC Act,XXX;GBR;VGB,"Companies Plus Ltd. ** Please send all statements of account to REDACTED 122-126 Tooley Street

122-126 Tooley Street London SE1 2TU England",BUSINESS,
224376,ICIJ,Offshore Leaks,ENTITY,Leona Business Limited,XXX,Active,30-DEC-2004,,,Standard Company under IBC Act,XXX;VGB;GBR,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
224410,ICIJ,Offshore Leaks,ENTITY,Pacific Northstar Ltd.,XXX,Dead,29-DEC-2004,,,Standard Company under IBC Act,XXX;GBR;VGB,Cornhill International Limited 8 Baden Place Crosby Row London SE1 1YW England RT BVI,BUSINESS,
230096,ICIJ,Offshore Leaks,ENTITY,Eternal Equities Corp.,XXX,Dead,31-OCT-2003,,,Standard Company under IBC Act,XXX;GBR;VGB,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",BUSINESS,
