anchor_record_id,anchor_domain,pointer_record_id,pointer_domain,relationship_role,rel_type,from_date,thru_date
80146061,ICIJ_ID,82008250,ICIJ_ID,director of,DIRECTOR,14-SEP-2011,
80146061,ICIJ_ID,82008250,ICIJ_ID,chairman of,DIRECTOR,14-SEP-2011,
80146103,ICIJ_ID,81030805,ICIJ_ID,mailing address; residential address,ADDRESS,,
80146103,ICIJ_ID,82002554,ICIJ_ID,vice-president of,DIRECTOR,22-NOV-1996,
80000962,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80000962,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80000962,ICIJ_ID,81029451,ICIJ_ID,registered office,ADDRESS,,
80000962,ICIJ_ID,81029668,ICIJ_ID,mailing address,ADDRESS,,
80000962,ICIJ_ID,81029670,ICIJ_ID,business address,ADDRESS,,
80000962,ICIJ_ID,82008047,ICIJ_ID,shareholder of,OWNERSHIP,,
80000962,ICIJ_ID,82009126,ICIJ_ID,shareholder of,OWNERSHIP,,
80001570,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80001570,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80001570,ICIJ_ID,81029863,ICIJ_ID,business address,ADDRESS,,
80001570,ICIJ_ID,82006642,ICIJ_ID,shareholder of,OWNERSHIP,,
80001908,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80001908,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80001908,ICIJ_ID,81029936,ICIJ_ID,business address,ADDRESS,,
80001908,ICIJ_ID,82002690,ICIJ_ID,shareholder of,OWNERSHIP,,
80003400,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80003400,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80003400,ICIJ_ID,81030267,ICIJ_ID,business address,ADDRESS,,
80003400,ICIJ_ID,82003399,ICIJ_ID,shareholder of,OWNERSHIP,,
80003401,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80003401,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80003401,ICIJ_ID,81030268,ICIJ_ID,business address,ADDRESS,,
80003401,ICIJ_ID,82003399,ICIJ_ID,shareholder of,OWNERSHIP,,
80003401,ICIJ_ID,82003401,ICIJ_ID,shareholder of,OWNERSHIP,,
80003401,ICIJ_ID,82003401,ICIJ_ID,same name as,LINK,,
80003543,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80003543,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80003543,ICIJ_ID,81030319,ICIJ_ID,business address,ADDRESS,,
80003543,ICIJ_ID,82005262,ICIJ_ID,shareholder of,OWNERSHIP,,
80003543,ICIJ_ID,82005263,ICIJ_ID,shareholder of,OWNERSHIP,,
80003709,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80003709,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80003709,ICIJ_ID,81029472,ICIJ_ID,registered office,ADDRESS,,
80003709,ICIJ_ID,81030366,ICIJ_ID,business address,ADDRESS,,
80003709,ICIJ_ID,82005267,ICIJ_ID,shareholder of,OWNERSHIP,,
80004287,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80004287,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80004287,ICIJ_ID,81029472,ICIJ_ID,registered office,ADDRESS,,
80004287,ICIJ_ID,81030366,ICIJ_ID,business address,ADDRESS,,
80004287,ICIJ_ID,82004288,ICIJ_ID,shareholder of,OWNERSHIP,,
80004331,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80004331,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80004331,ICIJ_ID,81029472,ICIJ_ID,registered office,ADDRESS,,
80004331,ICIJ_ID,81030366,ICIJ_ID,business address,ADDRESS,,
80004331,ICIJ_ID,82004329,ICIJ_ID,shareholder of,OWNERSHIP,,
80004423,ICIJ_ID,81029476,ICIJ_ID,registered office,ADDRESS,,
80004423,ICIJ_ID,81029839,ICIJ_ID,registered office,ADDRESS,,
80004423,ICIJ_ID,81030614,ICIJ_ID,business address,ADDRESS,,
80004423,ICIJ_ID,81030615,ICIJ_ID,mailing address,ADDRESS,,
80004423,ICIJ_ID,82009044,ICIJ_ID,shareholder of,OWNERSHIP,,
80004423,ICIJ_ID,82009907,ICIJ_ID,shareholder of,OWNERSHIP,,
80004423,ICIJ_ID,82007560,ICIJ_ID,shareholder of,OWNERSHIP,,
80004423,ICIJ_ID,82007561,ICIJ_ID,shareholder of,OWNERSHIP,,
80004423,ICIJ_ID,82007107,ICIJ_ID,shareholder of,OWNERSHIP,,
80004423,ICIJ_ID,82007108,ICIJ_ID,shareholder of,OWNERSHIP,,
80004423,ICIJ_ID,82007109,ICIJ_ID,shareholder of,OWNERSHIP,,
80004423,ICIJ_ID,82006985,ICIJ_ID,shareholder of,OWNERSHIP,,
80004423,ICIJ_ID,82006772,ICIJ_ID,shareholder of,OWNERSHIP,,
80004423,ICIJ_ID,82005554,ICIJ_ID,shareholder of,OWNERSHIP,,
80004605,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80004605,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80004605,ICIJ_ID,81030687,ICIJ_ID,MULTIPLE USE,,,
80004605,ICIJ_ID,82004293,ICIJ_ID,shareholder of,OWNERSHIP,,
80004925,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80004925,ICIJ_ID,81029389,ICIJ_ID,registered office; business address,ADDRESS,,
80004925,ICIJ_ID,81030805,ICIJ_ID,business address,ADDRESS,,
80004925,ICIJ_ID,82006412,ICIJ_ID,shareholder of,OWNERSHIP,,
80005001,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80005001,ICIJ_ID,81030524,ICIJ_ID,business address,ADDRESS,,
80005001,ICIJ_ID,82005003,ICIJ_ID,shareholder of,OWNERSHIP,,
80005003,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80005003,ICIJ_ID,81030524,ICIJ_ID,business address,ADDRESS,,
80005003,ICIJ_ID,82005004,ICIJ_ID,shareholder of,OWNERSHIP,,
80005828,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80005828,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80005828,ICIJ_ID,81029451,ICIJ_ID,registered office,ADDRESS,,
80005828,ICIJ_ID,81031041,ICIJ_ID,business address,ADDRESS,,
80005828,ICIJ_ID,82005894,ICIJ_ID,shareholder of,OWNERSHIP,,
80005828,ICIJ_ID,82005899,ICIJ_ID,shareholder of,OWNERSHIP,,
80005834,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80005834,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80005834,ICIJ_ID,81031046,ICIJ_ID,business address,ADDRESS,,
80005834,ICIJ_ID,82006043,ICIJ_ID,shareholder of,OWNERSHIP,,
80005892,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80005892,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80005892,ICIJ_ID,81029451,ICIJ_ID,registered office,ADDRESS,,
80005892,ICIJ_ID,81031041,ICIJ_ID,business address,ADDRESS,,
80005892,ICIJ_ID,82005893,ICIJ_ID,shareholder of,OWNERSHIP,,
80005894,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80005894,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80005894,ICIJ_ID,81031041,ICIJ_ID,business address,ADDRESS,,
80005894,ICIJ_ID,81031087,ICIJ_ID,registered office,ADDRESS,,
80005894,ICIJ_ID,82005895,ICIJ_ID,shareholder of,OWNERSHIP,,
80005895,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80005895,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80005895,ICIJ_ID,81031041,ICIJ_ID,business address,ADDRESS,,
80005895,ICIJ_ID,82006977,ICIJ_ID,shareholder of,OWNERSHIP,,
80005895,ICIJ_ID,82006769,ICIJ_ID,shareholder of,OWNERSHIP,,
80005895,ICIJ_ID,82006770,ICIJ_ID,shareholder of,OWNERSHIP,,
80005895,ICIJ_ID,82006396,ICIJ_ID,shareholder of,OWNERSHIP,,
80005895,ICIJ_ID,82006212,ICIJ_ID,shareholder of,OWNERSHIP,,
80005895,ICIJ_ID,82006126,ICIJ_ID,shareholder of,OWNERSHIP,,
80005895,ICIJ_ID,82006153,ICIJ_ID,shareholder of,OWNERSHIP,,
80005896,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80005896,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80005896,ICIJ_ID,81031041,ICIJ_ID,business address,ADDRESS,,
80005896,ICIJ_ID,82009131,ICIJ_ID,shareholder of,OWNERSHIP,,
80005896,ICIJ_ID,82009258,ICIJ_ID,shareholder of,OWNERSHIP,,
80005896,ICIJ_ID,82006977,ICIJ_ID,shareholder of,OWNERSHIP,,
80005896,ICIJ_ID,82006768,ICIJ_ID,shareholder of,OWNERSHIP,,
80005896,ICIJ_ID,82006769,ICIJ_ID,shareholder of,OWNERSHIP,,
80005896,ICIJ_ID,82006770,ICIJ_ID,shareholder of,OWNERSHIP,,
80005896,ICIJ_ID,82006211,ICIJ_ID,shareholder of,OWNERSHIP,,
80005896,ICIJ_ID,82006213,ICIJ_ID,shareholder of,OWNERSHIP,,
80005896,ICIJ_ID,82006214,ICIJ_ID,shareholder of,OWNERSHIP,,
80005896,ICIJ_ID,82006216,ICIJ_ID,shareholder of,OWNERSHIP,,
80005896,ICIJ_ID,82016347,ICIJ_ID,shareholder of,OWNERSHIP,,
80005896,ICIJ_ID,82014768,ICIJ_ID,shareholder of,OWNERSHIP,,
80005897,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80005897,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80005897,ICIJ_ID,81031041,ICIJ_ID,business address,ADDRESS,,
80005897,ICIJ_ID,82005896,ICIJ_ID,shareholder of,OWNERSHIP,,
80005899,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80005899,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80005899,ICIJ_ID,81029451,ICIJ_ID,registered office,ADDRESS,,
80005899,ICIJ_ID,81031041,ICIJ_ID,business address,ADDRESS,,
80005899,ICIJ_ID,82006396,ICIJ_ID,shareholder of,OWNERSHIP,,
80005899,ICIJ_ID,82005892,ICIJ_ID,shareholder of,OWNERSHIP,,
80005899,ICIJ_ID,82005894,ICIJ_ID,shareholder of,OWNERSHIP,,
80005899,ICIJ_ID,82005897,ICIJ_ID,shareholder of,OWNERSHIP,,
80005986,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80005986,ICIJ_ID,81031125,ICIJ_ID,business address,ADDRESS,,
80005986,ICIJ_ID,82005996,ICIJ_ID,shareholder of,OWNERSHIP,,
80005988,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80005988,ICIJ_ID,81029389,ICIJ_ID,registered office,ADDRESS,,
80005988,ICIJ_ID,81031126,ICIJ_ID,business address,ADDRESS,,
80005988,ICIJ_ID,82008511,ICIJ_ID,shareholder of,OWNERSHIP,,
80005988,ICIJ_ID,82008512,ICIJ_ID,shareholder of,OWNERSHIP,,
80005988,ICIJ_ID,82007106,ICIJ_ID,shareholder of,OWNERSHIP,,
80005988,ICIJ_ID,82006085,ICIJ_ID,shareholder of,OWNERSHIP,,
80005988,ICIJ_ID,82021126,ICIJ_ID,shareholder of,OWNERSHIP,,
80005988,ICIJ_ID,82014670,ICIJ_ID,shareholder of,OWNERSHIP,,
80005996,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80005996,ICIJ_ID,81031125,ICIJ_ID,business address,ADDRESS,,
80005996,ICIJ_ID,82005997,ICIJ_ID,shareholder of,OWNERSHIP,,
80005997,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80005997,ICIJ_ID,81031125,ICIJ_ID,business address,ADDRESS,,
80005997,ICIJ_ID,82005987,ICIJ_ID,shareholder of,OWNERSHIP,,
80006175,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80006175,ICIJ_ID,81031206,ICIJ_ID,business address,ADDRESS,,
80006175,ICIJ_ID,82006174,ICIJ_ID,shareholder of,OWNERSHIP,,
80006227,ICIJ_ID,81027090,ICIJ_ID,MULTIPLE USE,,,
80006227,ICIJ_ID,81031206,ICIJ_ID,business address,ADDRESS,,
80006227,ICIJ_ID,82006431,ICIJ_ID,shareholder of,OWNERSHIP,,
80006227,ICIJ_ID,82006174,ICIJ_ID,shareholder of,OWNERSHIP,,
80006227,ICIJ_ID,82006175,ICIJ_ID,shareholder of,OWNERSHIP,,
80006303,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80006303,ICIJ_ID,81029602,ICIJ_ID,registered office,ADDRESS,,
80006303,ICIJ_ID,81029603,ICIJ_ID,registered office,ADDRESS,,
80006303,ICIJ_ID,81031263,ICIJ_ID,registered office,ADDRESS,,
80006303,ICIJ_ID,82009474,ICIJ_ID,shareholder of,OWNERSHIP,,
80006303,ICIJ_ID,82006693,ICIJ_ID,shareholder of,OWNERSHIP,,
80006303,ICIJ_ID,82006694,ICIJ_ID,shareholder of,OWNERSHIP,,
80006303,ICIJ_ID,82004073,ICIJ_ID,settlor of,TRUST,,
80006361,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80006361,ICIJ_ID,81031292,ICIJ_ID,mailing address,ADDRESS,,
80006361,ICIJ_ID,82006363,ICIJ_ID,shareholder of,OWNERSHIP,,
80006379,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80006379,ICIJ_ID,81031301,ICIJ_ID,business address,ADDRESS,,
80006379,ICIJ_ID,82006518,ICIJ_ID,shareholder of,OWNERSHIP,,
80006387,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80006387,ICIJ_ID,81031301,ICIJ_ID,business address,ADDRESS,,
80006387,ICIJ_ID,82006623,ICIJ_ID,shareholder of,OWNERSHIP,,
80006431,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80006431,ICIJ_ID,81031206,ICIJ_ID,business address,ADDRESS,,
80006431,ICIJ_ID,82006174,ICIJ_ID,shareholder of,OWNERSHIP,,
80007218,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80007218,ICIJ_ID,81029406,ICIJ_ID,registered office,ADDRESS,,
80007218,ICIJ_ID,81031461,ICIJ_ID,mailing address,ADDRESS,,
80007218,ICIJ_ID,82009071,ICIJ_ID,shareholder of,OWNERSHIP,,
80007218,ICIJ_ID,82007218,ICIJ_ID,shareholder of,OWNERSHIP,,
80007218,ICIJ_ID,82007218,ICIJ_ID,same name as,LINK,,
80007562,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80007562,ICIJ_ID,81031485,ICIJ_ID,business address,ADDRESS,,
80007562,ICIJ_ID,81031579,ICIJ_ID,registered office,ADDRESS,,
80007562,ICIJ_ID,82009109,ICIJ_ID,shareholder of,OWNERSHIP,,
80007562,ICIJ_ID,82009111,ICIJ_ID,shareholder of,OWNERSHIP,,
80007562,ICIJ_ID,82007563,ICIJ_ID,shareholder of,OWNERSHIP,,
80007562,ICIJ_ID,82007112,ICIJ_ID,shareholder of,OWNERSHIP,,
80007562,ICIJ_ID,82007116,ICIJ_ID,shareholder of,OWNERSHIP,,
80007991,ICIJ_ID,81027090,ICIJ_ID,registered office,ADDRESS,,
80007991,ICIJ_ID,81033946,ICIJ_ID,business address,ADDRESS,,
80007991,ICIJ_ID,82007990,ICIJ_ID,shareholder of,OWNERSHIP,,
80007991,ICIJ_ID,82007991,ICIJ_ID,shareholder of,OWNERSHIP,,
80007991,ICIJ_ID,82007991,ICIJ_ID,same name as,LINK,,
80007991,ICIJ_ID,82008920,ICIJ_ID,shareholder of,OWNERSHIP,,
80010719,ICIJ_ID,81031705,ICIJ_ID,business address,ADDRESS,,
80010719,ICIJ_ID,81072238,ICIJ_ID,registered office,ADDRESS,,
80010719,ICIJ_ID,82016627,ICIJ_ID,shareholder of,OWNERSHIP,,
80013754,ICIJ_ID,82011752,ICIJ_ID,shareholder of,OWNERSHIP,,
80013754,ICIJ_ID,81011020,ICIJ_ID,registered office,ADDRESS,,
80013755,ICIJ_ID,82011752,ICIJ_ID,shareholder of,OWNERSHIP,,
80013755,ICIJ_ID,81011020,ICIJ_ID,registered office,ADDRESS,,
80013757,ICIJ_ID,82011752,ICIJ_ID,shareholder of,OWNERSHIP,,
80013757,ICIJ_ID,81011020,ICIJ_ID,registered office,ADDRESS,,
80014345,ICIJ_ID,81026909,ICIJ_ID,mailing address,ADDRESS,,
80014345,ICIJ_ID,81080057,ICIJ_ID,mailing address,ADDRESS,,
80014345,ICIJ_ID,82014345,ICIJ_ID,connected to,LINK,,
80014345,ICIJ_ID,82014345,ICIJ_ID,same name as,LINK,,
80014345,ICIJ_ID,82014346,ICIJ_ID,shareholder of,OWNERSHIP,,
80014345,ICIJ_ID,82014346,ICIJ_ID,connected to,LINK,,
80014345,ICIJ_ID,81001128,ICIJ_ID,registered office,ADDRESS,,
80014345,ICIJ_ID,81001339,ICIJ_ID,registered office; mailing address,ADDRESS,,
80014345,ICIJ_ID,81001446,ICIJ_ID,mailing address,ADDRESS,,
80014347,ICIJ_ID,81026909,ICIJ_ID,mailing address,ADDRESS,,
80014347,ICIJ_ID,81080057,ICIJ_ID,mailing address,ADDRESS,,
80014347,ICIJ_ID,82014347,ICIJ_ID,connected to,LINK,,
80014347,ICIJ_ID,82014347,ICIJ_ID,same name as,LINK,,
80014347,ICIJ_ID,82014348,ICIJ_ID,shareholder of,OWNERSHIP,,
80014347,ICIJ_ID,82014348,ICIJ_ID,connected to,LINK,,
80014347,ICIJ_ID,82014349,ICIJ_ID,shareholder of,OWNERSHIP,,
80014347,ICIJ_ID,82014349,ICIJ_ID,connected to,LINK,,
80014347,ICIJ_ID,81001128,ICIJ_ID,registered office,ADDRESS,,
80014347,ICIJ_ID,81001339,ICIJ_ID,registered office,ADDRESS,,
80014347,ICIJ_ID,81001446,ICIJ_ID,mailing address,ADDRESS,,
80014441,ICIJ_ID,81027087,ICIJ_ID,registered office,ADDRESS,,
80014441,ICIJ_ID,81027250,ICIJ_ID,registered office,ADDRESS,,
80014441,ICIJ_ID,82022168,ICIJ_ID,shareholder of,OWNERSHIP,,
80014442,ICIJ_ID,81027087,ICIJ_ID,registered office,ADDRESS,,
80014442,ICIJ_ID,81027250,ICIJ_ID,registered office,ADDRESS,,
80014442,ICIJ_ID,82014439,ICIJ_ID,shareholder of,OWNERSHIP,,
80014442,ICIJ_ID,82014440,ICIJ_ID,shareholder of,OWNERSHIP,,
80014442,ICIJ_ID,82014441,ICIJ_ID,shareholder of,OWNERSHIP,,
80025884,ICIJ_ID,81030267,ICIJ_ID,business address,ADDRESS,,
80025884,ICIJ_ID,81031821,ICIJ_ID,registered office,ADDRESS,,
80025884,ICIJ_ID,82001470,ICIJ_ID,shareholder of,OWNERSHIP,,
80025884,ICIJ_ID,82003400,ICIJ_ID,shareholder of,OWNERSHIP,,
80026378,ICIJ_ID,81079722,ICIJ_ID,MULTIPLE USE,,,
80026378,ICIJ_ID,82021680,ICIJ_ID,shareholder of,OWNERSHIP,,
80026379,ICIJ_ID,81079723,ICIJ_ID,MULTIPLE USE,,,
80026379,ICIJ_ID,82021680,ICIJ_ID,shareholder of,OWNERSHIP,,
80026797,ICIJ_ID,81031940,ICIJ_ID,registered office,ADDRESS,,
80026797,ICIJ_ID,82005331,ICIJ_ID,shareholder of,OWNERSHIP,,
80026868,ICIJ_ID,81001213,ICIJ_ID,mailing address,ADDRESS,,
80026868,ICIJ_ID,81001507,ICIJ_ID,residential address,ADDRESS,,
80027124,ICIJ_ID,81031041,ICIJ_ID,business address; registered office,ADDRESS,,
80027124,ICIJ_ID,82006126,ICIJ_ID,shareholder of,OWNERSHIP,,
80027463,ICIJ_ID,81032179,ICIJ_ID,registered office,ADDRESS,,
80027463,ICIJ_ID,82005342,ICIJ_ID,shareholder of,OWNERSHIP,,
80028763,ICIJ_ID,81032675,ICIJ_ID,registered office,ADDRESS,,
80028763,ICIJ_ID,82001972,ICIJ_ID,shareholder of,OWNERSHIP,,
80028844,ICIJ_ID,82014789,ICIJ_ID,shareholder of,OWNERSHIP,,
80028844,ICIJ_ID,81012294,ICIJ_ID,registered office,ADDRESS,,
80028845,ICIJ_ID,82014789,ICIJ_ID,shareholder of,OWNERSHIP,,
80028845,ICIJ_ID,81012294,ICIJ_ID,registered office,ADDRESS,,
80028846,ICIJ_ID,82014789,ICIJ_ID,shareholder of,OWNERSHIP,,
80028846,ICIJ_ID,81012294,ICIJ_ID,registered office,ADDRESS,,
80028972,ICIJ_ID,81032739,ICIJ_ID,registered office; business address,ADDRESS,,
80028972,ICIJ_ID,82006306,ICIJ_ID,shareholder of,OWNERSHIP,,
80029192,ICIJ_ID,81032815,ICIJ_ID,registered office,ADDRESS,,
80029192,ICIJ_ID,81032816,ICIJ_ID,registered office,ADDRESS,,
80029192,ICIJ_ID,81033946,ICIJ_ID,mailing address,ADDRESS,,
80029192,ICIJ_ID,82007991,ICIJ_ID,shareholder of,OWNERSHIP,,
80029192,ICIJ_ID,82008920,ICIJ_ID,shareholder of,OWNERSHIP,,
80029195,ICIJ_ID,81033946,ICIJ_ID,business address; registered office,ADDRESS,,
80029195,ICIJ_ID,82007991,ICIJ_ID,shareholder of,OWNERSHIP,,
80029420,ICIJ_ID,81076109,ICIJ_ID,MULTIPLE USE,,,
80029420,ICIJ_ID,82015513,ICIJ_ID,shareholder of,OWNERSHIP,,
80029546,ICIJ_ID,81075650,ICIJ_ID,residential address,ADDRESS,,
80029546,ICIJ_ID,82011370,ICIJ_ID,shareholder of,OWNERSHIP,,
80029546,ICIJ_ID,82011337,ICIJ_ID,shareholder of,OWNERSHIP,,
80029546,ICIJ_ID,81011975,ICIJ_ID,mailing address; residential address,ADDRESS,,
80029546,ICIJ_ID,81011976,ICIJ_ID,residential address,ADDRESS,,
80029591,ICIJ_ID,81027376,ICIJ_ID,registered office,ADDRESS,,
80029591,ICIJ_ID,82009233,ICIJ_ID,shareholder of,OWNERSHIP,,
80030312,ICIJ_ID,82013082,ICIJ_ID,shareholder of,OWNERSHIP,,
80030312,ICIJ_ID,81012127,ICIJ_ID,registered office; business address,ADDRESS,,
80030477,ICIJ_ID,81033257,ICIJ_ID,MULTIPLE USE,,,
80030477,ICIJ_ID,82007218,ICIJ_ID,shareholder of,OWNERSHIP,,
80031232,ICIJ_ID,82011726,ICIJ_ID,shareholder of,OWNERSHIP,,
80031232,ICIJ_ID,81012294,ICIJ_ID,registered office,ADDRESS,,
80031468,ICIJ_ID,81033614,ICIJ_ID,business address; registered office,ADDRESS,,
80031468,ICIJ_ID,81033615,ICIJ_ID,registered office,ADDRESS,,
80031468,ICIJ_ID,82004196,ICIJ_ID,shareholder of,OWNERSHIP,,
80031579,ICIJ_ID,81032198,ICIJ_ID,registered office,ADDRESS,,
80031579,ICIJ_ID,82008509,ICIJ_ID,shareholder of,OWNERSHIP,,
80031891,ICIJ_ID,81033775,ICIJ_ID,residential address,ADDRESS,,
80031891,ICIJ_ID,81033776,ICIJ_ID,residential address,ADDRESS,,
80031891,ICIJ_ID,82007028,ICIJ_ID,shareholder of,OWNERSHIP,,
80032008,ICIJ_ID,81076131,ICIJ_ID,mailing address; residential address,ADDRESS,,
80032008,ICIJ_ID,82015545,ICIJ_ID,shareholder of,OWNERSHIP,,
80032023,ICIJ_ID,81032688,ICIJ_ID,registered office,ADDRESS,,
80032023,ICIJ_ID,82000239,ICIJ_ID,shareholder of,OWNERSHIP,,
80032025,ICIJ_ID,81032688,ICIJ_ID,business address; registered office,ADDRESS,,
80032025,ICIJ_ID,82000239,ICIJ_ID,shareholder of,OWNERSHIP,,
80032032,ICIJ_ID,81033825,ICIJ_ID,mailing address; registered office,ADDRESS,,
80032032,ICIJ_ID,82009122,ICIJ_ID,shareholder of,OWNERSHIP,,
80032107,ICIJ_ID,81027292,ICIJ_ID,residential address,ADDRESS,,
80032107,ICIJ_ID,82019592,ICIJ_ID,shareholder of,OWNERSHIP,,
80032355,ICIJ_ID,81033946,ICIJ_ID,alternative register address,ADDRESS,,
80032355,ICIJ_ID,81033947,ICIJ_ID,residential address,ADDRESS,,
80032355,ICIJ_ID,82007991,ICIJ_ID,shareholder of,OWNERSHIP,,
80032405,ICIJ_ID,81033965,ICIJ_ID,mailing address,ADDRESS,,
80032405,ICIJ_ID,81033966,ICIJ_ID,residential address,ADDRESS,,
80032405,ICIJ_ID,82006023,ICIJ_ID,shareholder of,OWNERSHIP,,
80032617,ICIJ_ID,82007728,ICIJ_ID,shareholder of,OWNERSHIP,,
80032617,ICIJ_ID,81011975,ICIJ_ID,residential address; mailing address,ADDRESS,,
80032923,ICIJ_ID,82013082,ICIJ_ID,shareholder of,OWNERSHIP,,
80032923,ICIJ_ID,81012554,ICIJ_ID,registered office; business address,ADDRESS,,
80033103,ICIJ_ID,82011378,ICIJ_ID,shareholder of,OWNERSHIP,,
80033103,ICIJ_ID,81012596,ICIJ_ID,registered office,ADDRESS,,
80033134,ICIJ_ID,82003212,ICIJ_ID,shareholder of,OWNERSHIP,,
80033134,ICIJ_ID,81012601,ICIJ_ID,mailing address; business address,ADDRESS,,
80033134,ICIJ_ID,81012602,ICIJ_ID,mailing address; residential address,ADDRESS,,
80033146,ICIJ_ID,81034223,ICIJ_ID,business address; registered office,ADDRESS,,
80033146,ICIJ_ID,82009024,ICIJ_ID,shareholder of,OWNERSHIP,,
80033339,ICIJ_ID,81034281,ICIJ_ID,registered office,ADDRESS,,
80033339,ICIJ_ID,82007647,ICIJ_ID,shareholder of,OWNERSHIP,,
80033357,ICIJ_ID,81034281,ICIJ_ID,registered office,ADDRESS,,
80033357,ICIJ_ID,82007393,ICIJ_ID,shareholder of,OWNERSHIP,,
80033989,ICIJ_ID,82012048,ICIJ_ID,shareholder of,OWNERSHIP,,
80033989,ICIJ_ID,81012741,ICIJ_ID,residential address; mailing address,ADDRESS,,
80034204,ICIJ_ID,81034647,ICIJ_ID,registered office,ADDRESS,,
80034204,ICIJ_ID,82008648,ICIJ_ID,shareholder of,OWNERSHIP,,
80035033,ICIJ_ID,81034977,ICIJ_ID,registered office,ADDRESS,,
80035033,ICIJ_ID,82008496,ICIJ_ID,shareholder of,OWNERSHIP,,
80035033,ICIJ_ID,82007488,ICIJ_ID,shareholder of,OWNERSHIP,,
80035044,ICIJ_ID,81071971,ICIJ_ID,mailing address; residential address,ADDRESS,,
80035044,ICIJ_ID,82009921,ICIJ_ID,shareholder of,OWNERSHIP,,
80035630,ICIJ_ID,81035241,ICIJ_ID,mailing address; residential address,ADDRESS,,
80035630,ICIJ_ID,82008667,ICIJ_ID,shareholder of,OWNERSHIP,,
80035708,ICIJ_ID,82013082,ICIJ_ID,shareholder of,OWNERSHIP,,
80035708,ICIJ_ID,81012954,ICIJ_ID,residential address,ADDRESS,,
80035767,ICIJ_ID,81049188,ICIJ_ID,registered office,ADDRESS,,
80035767,ICIJ_ID,82010800,ICIJ_ID,shareholder of,OWNERSHIP,,
80036134,ICIJ_ID,81035452,ICIJ_ID,mailing address; residential address,ADDRESS,,
80036134,ICIJ_ID,82004677,ICIJ_ID,shareholder of,OWNERSHIP,,
